ecmdb_id,name,kegg_id,bigg_id,conc_mM,raw_conc,condition,ref
ECMDB21766,CL(15:0cyclo/16:1(9Z)/15:0cyclo/19:0cycv8c),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21767,CL(15:0cyclo/16:1(9Z)/15:0cyclo/17:0cycw7c),,,3.562e-05,0.03562± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21768,CL(15:0cyclo/16:1(9Z)/15:0cyclo/14:0),,,4.668e-05,0.04668± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21769,CL(15:0cyclo/16:1(9Z)/16:0/16:0),,,3.562e-05,0.03562± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21770,CL(15:0cyclo/16:1(9Z)/16:0/16:1(9Z)),,,4.7010000000000006e-05,0.04701± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21775,CL(15:0cyclo/16:1(9Z)/16:1(9Z)/15:0cyclo),,,5.028e-05,0.05028± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21776,CL(15:0cyclo/16:1(9Z)/16:1(9Z)/16:0),,,4.7010000000000006e-05,0.04701± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21777,CL(15:0cyclo/16:1(9Z)/16:1(9Z)/16:1(9Z)),,,7.563e-05,0.07563± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21778,CL(15:0cyclo/16:1(9Z)/16:1(9Z)/18:1(9Z)),,,5.487e-05,0.05487± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21779,CL(15:0cyclo/16:1(9Z)/16:1(9Z)/19:0cycv8c),,,3.9070000000000004e-05,0.03907± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21780,CL(15:0cyclo/16:1(9Z)/16:1(9Z)/17:0cycw7c),,,4.261e-05,0.04261± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21781,CL(15:0cyclo/16:1(9Z)/16:1(9Z)/14:0),,,7.025000000000001e-05,0.07025± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21782,CL(15:0cyclo/16:1(9Z)/18:1(9Z)/15:0cyclo),,,4.261e-05,0.04261± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21784,CL(15:0cyclo/16:1(9Z)/18:1(9Z)/16:1(9Z)),,,5.487e-05,0.05487± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21785,CL(15:0cyclo/16:1(9Z)/18:1(9Z)/18:1(9Z)),,,4.892e-05,0.04892± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21789,CL(15:0cyclo/16:1(9Z)/19:0cycv8c/15:0cyclo),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21791,CL(15:0cyclo/16:1(9Z)/19:0cycv8c/16:1(9Z)),,,3.9070000000000004e-05,0.03907± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21793,CL(15:0cyclo/16:1(9Z)/19:0cycv8c/19:0cycv8c),,,4.948e-05,0.04948± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21796,CL(15:0cyclo/16:1(9Z)/17:0cycw7c/15:0cyclo),,,3.562e-05,0.03562± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21798,CL(15:0cyclo/16:1(9Z)/17:0cycw7c/16:1(9Z)),,,4.261e-05,0.04261± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21801,CL(15:0cyclo/16:1(9Z)/17:0cycw7c/17:0cycw7c),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21803,CL(15:0cyclo/16:1(9Z)/14:0/15:0cyclo),,,4.668e-05,0.04668± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21805,CL(15:0cyclo/16:1(9Z)/14:0/16:1(9Z)),,,7.025000000000001e-05,0.07025± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21812,CL(15:0cyclo/18:1(9Z)/15:0cyclo/18:1(9Z)),,,3.9070000000000004e-05,0.03907± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21813,CL(15:0cyclo/18:1(9Z)/15:0cyclo/19:0cycv8c),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21814,CL(15:0cyclo/18:1(9Z)/15:0cyclo/17:0cycw7c),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21815,CL(15:0cyclo/18:1(9Z)/15:0cyclo/14:0),,,3.935e-05,0.03935± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21816,CL(15:0cyclo/18:1(9Z)/16:0/16:0),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21818,CL(15:0cyclo/18:1(9Z)/16:0/18:1(9Z)),,,3.6429999999999995e-05,0.03643± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21823,CL(15:0cyclo/18:1(9Z)/16:1(9Z)/16:1(9Z)),,,5.487e-05,0.05487± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21824,CL(15:0cyclo/18:1(9Z)/16:1(9Z)/18:1(9Z)),,,4.892e-05,0.04892± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21828,CL(15:0cyclo/18:1(9Z)/18:1(9Z)/15:0cyclo),,,3.9070000000000004e-05,0.03907± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21829,CL(15:0cyclo/18:1(9Z)/18:1(9Z)/16:0),,,3.6429999999999995e-05,0.03643± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21830,CL(15:0cyclo/18:1(9Z)/18:1(9Z)/16:1(9Z)),,,4.892e-05,0.04892± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21831,CL(15:0cyclo/18:1(9Z)/18:1(9Z)/18:1(9Z)),,,4.991e-05,0.04991± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21832,CL(15:0cyclo/18:1(9Z)/18:1(9Z)/19:0cycv8c),,,4.9619999999999996e-05,0.04962± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21833,CL(15:0cyclo/18:1(9Z)/18:1(9Z)/17:0cycw7c),,,4.241e-05,0.04241± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21834,CL(15:0cyclo/18:1(9Z)/18:1(9Z)/14:0),,,3.7789999999999996e-05,0.03779± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21835,CL(15:0cyclo/18:1(9Z)/19:0cycv8c/15:0cyclo),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21838,CL(15:0cyclo/18:1(9Z)/19:0cycv8c/18:1(9Z)),,,4.9619999999999996e-05,0.04962± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21839,CL(15:0cyclo/18:1(9Z)/19:0cycv8c/19:0cycv8c),,,5.842e-05,0.05842± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21842,CL(15:0cyclo/18:1(9Z)/17:0cycw7c/15:0cyclo),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21845,CL(15:0cyclo/18:1(9Z)/17:0cycw7c/18:1(9Z)),,,4.241e-05,0.04241± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21847,CL(15:0cyclo/18:1(9Z)/17:0cycw7c/17:0cycw7c),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21849,CL(15:0cyclo/18:1(9Z)/14:0/15:0cyclo),,,3.935e-05,0.03935± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21852,CL(15:0cyclo/18:1(9Z)/14:0/18:1(9Z)),,,3.7789999999999996e-05,0.03779± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21859,CL(15:0cyclo/19:0cycv8c/15:0cyclo/19:0cycv8c),,,0.00010726,0.10726± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21860,CL(15:0cyclo/19:0cycv8c/15:0cyclo/17:0cycw7c),,,8.548e-05,0.08548± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21861,CL(15:0cyclo/19:0cycv8c/15:0cyclo/14:0),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21862,CL(15:0cyclo/19:0cycv8c/16:0/16:0),,,8.548e-05,0.08548± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21865,CL(15:0cyclo/19:0cycv8c/16:0/19:0cycv8c),,,8.15e-05,0.0815± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21869,CL(15:0cyclo/19:0cycv8c/16:1(9Z)/16:1(9Z)),,,3.9070000000000004e-05,0.03907± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21871,CL(15:0cyclo/19:0cycv8c/16:1(9Z)/19:0cycv8c),,,3.986e-05,0.03986± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21876,CL(15:0cyclo/19:0cycv8c/18:1(9Z)/18:1(9Z)),,,4.9619999999999996e-05,0.04962± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21877,CL(15:0cyclo/19:0cycv8c/18:1(9Z)/19:0cycv8c),,,5.842e-05,0.05842± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21880,CL(15:0cyclo/19:0cycv8c/19:0cycv8c/15:0cyclo),,,0.00010726,0.10726± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21881,CL(15:0cyclo/19:0cycv8c/19:0cycv8c/16:0),,,8.15e-05,0.0815± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21882,CL(15:0cyclo/19:0cycv8c/19:0cycv8c/16:1(9Z)),,,4.948e-05,0.04948± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21883,CL(15:0cyclo/19:0cycv8c/19:0cycv8c/18:1(9Z)),,,5.842e-05,0.05842± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21884,CL(15:0cyclo/19:0cycv8c/19:0cycv8c/19:0cycv8c),,,0.00012556999999999998,0.12557± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21886,CL(15:0cyclo/19:0cycv8c/19:0cycv8c/14:0),,,0.00010425,0.10425± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21887,CL(15:0cyclo/19:0cycv8c/17:0cycw7c/15:0cyclo),,,8.548e-05,0.08548± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21892,CL(15:0cyclo/19:0cycv8c/17:0cycw7c/17:0cycw7c),,,0.00010726,0.10726± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21894,CL(15:0cyclo/19:0cycv8c/14:0/15:0cyclo),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21898,CL(15:0cyclo/19:0cycv8c/14:0/19:0cycv8c),,,0.00010425,0.10425± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21905,CL(15:0cyclo/17:0cycw7c/15:0cyclo/17:0cycw7c),,,6.659e-05,0.06659± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21907,CL(15:0cyclo/17:0cycw7c/16:0/16:0),,,6.659e-05,0.06659± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21911,CL(15:0cyclo/17:0cycw7c/16:0/17:0cycw7c),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21914,CL(15:0cyclo/17:0cycw7c/16:1(9Z)/16:1(9Z)),,,4.261e-05,0.04261± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21917,CL(15:0cyclo/17:0cycw7c/16:1(9Z)/17:0cycw7c),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21921,CL(15:0cyclo/17:0cycw7c/18:1(9Z)/18:1(9Z)),,,4.241e-05,0.04241± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21923,CL(15:0cyclo/17:0cycw7c/18:1(9Z)/17:0cycw7c),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21929,CL(15:0cyclo/17:0cycw7c/19:0cycv8c/17:0cycw7c),,,0.00010726,0.10726± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21931,CL(15:0cyclo/17:0cycw7c/17:0cycw7c/15:0cyclo),,,6.659e-05,0.06659± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21932,CL(15:0cyclo/17:0cycw7c/17:0cycw7c/16:0),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21933,CL(15:0cyclo/17:0cycw7c/17:0cycw7c/16:1(9Z)),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21934,CL(15:0cyclo/17:0cycw7c/17:0cycw7c/18:1(9Z)),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21935,CL(15:0cyclo/17:0cycw7c/17:0cycw7c/19:0cycv8c),,,0.00010726,0.10726± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21936,CL(15:0cyclo/17:0cycw7c/17:0cycw7c/17:0cycw7c),,,8.548e-05,0.08548± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21937,CL(15:0cyclo/17:0cycw7c/17:0cycw7c/14:0),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21943,CL(15:0cyclo/17:0cycw7c/14:0/17:0cycw7c),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21944,CL(15:0cyclo/17:0cycw7c/14:0/14:0),,,5.822e-05,0.05822± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21958,CL(15:0cyclo/14:0/16:1(9Z)/16:1(9Z)),,,7.025000000000001e-05,0.07025± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21965,CL(15:0cyclo/14:0/18:1(9Z)/18:1(9Z)),,,3.7789999999999996e-05,0.03779± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21972,CL(15:0cyclo/14:0/19:0cycv8c/19:0cycv8c),,,0.00010425,0.10425± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21979,CL(15:0cyclo/14:0/17:0cycw7c/17:0cycw7c),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21980,CL(15:0cyclo/14:0/17:0cycw7c/14:0),,,5.822e-05,0.05822± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21986,CL(15:0cyclo/14:0/14:0/17:0cycw7c),,,5.822e-05,0.05822± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21989,CL(16:0/15:0cyclo/15:0cyclo/16:1(9Z)),,,3.935e-05,0.03935± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21990,CL(16:0/15:0cyclo/15:0cyclo/18:1(9Z)),,,3.696e-05,0.03696± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21991,CL(16:0/15:0cyclo/15:0cyclo/19:0cycv8c),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21992,CL(16:0/15:0cyclo/15:0cyclo/17:0cycw7c),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21993,CL(16:0/15:0cyclo/15:0cyclo/14:0),,,5.822e-05,0.05822± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21994,CL(16:0/15:0cyclo/16:0/16:0),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21995,CL(16:0/15:0cyclo/16:0/16:1(9Z)),,,3.562e-05,0.03562± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21996,CL(16:0/15:0cyclo/16:0/18:1(9Z)),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21997,CL(16:0/15:0cyclo/16:0/19:0cycv8c),,,8.548e-05,0.08548± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB21998,CL(16:0/15:0cyclo/16:0/17:0cycw7c),,,6.659e-05,0.06659± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22000,CL(16:0/15:0cyclo/16:1(9Z)/16:0),,,3.562e-05,0.03562± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22001,CL(16:0/15:0cyclo/16:1(9Z)/16:1(9Z)),,,4.7010000000000006e-05,0.04701± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22006,CL(16:0/15:0cyclo/18:1(9Z)/16:0),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22008,CL(16:0/15:0cyclo/18:1(9Z)/18:1(9Z)),,,3.6429999999999995e-05,0.03643± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22012,CL(16:0/15:0cyclo/19:0cycv8c/16:0),,,8.548e-05,0.08548± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22015,CL(16:0/15:0cyclo/19:0cycv8c/19:0cycv8c),,,8.15e-05,0.0815± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22018,CL(16:0/15:0cyclo/17:0cycw7c/16:0),,,6.659e-05,0.06659± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22022,CL(16:0/15:0cyclo/17:0cycw7c/17:0cycw7c),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22035,CL(16:0/16:0/16:0/16:0),,,6.659e-05,0.06659± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22036,CL(16:0/16:0/16:0/16:1(9Z)),,,3.696e-05,0.03696± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22037,CL(16:0/16:0/16:0/18:1(9Z)),,,3.986e-05,0.03986± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22038,CL(16:0/16:0/16:0/19:0cycv8c),,,0.00010425,0.10425± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22039,CL(16:0/16:0/16:0/17:0cycw7c),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22041,CL(16:0/16:0/16:1(9Z)/16:0),,,3.696e-05,0.03696± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22042,CL(16:0/16:0/16:1(9Z)/16:1(9Z)),,,4.261e-05,0.04261± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22043,CL(16:0/16:0/16:1(9Z)/18:1(9Z)),,,3.9070000000000004e-05,0.03907± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22044,CL(16:0/16:0/16:1(9Z)/19:0cycv8c),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22045,CL(16:0/16:0/16:1(9Z)/17:0cycw7c),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22046,CL(16:0/16:0/16:1(9Z)/14:0),,,7.025000000000001e-05,0.07025± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22047,CL(16:0/16:0/18:1(9Z)/16:0),,,3.986e-05,0.03986± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22048,CL(16:0/16:0/18:1(9Z)/16:1(9Z)),,,3.9070000000000004e-05,0.03907± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22049,CL(16:0/16:0/18:1(9Z)/18:1(9Z)),,,4.241e-05,0.04241± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22050,CL(16:0/16:0/18:1(9Z)/19:0cycv8c),,,4.948e-05,0.04948± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22051,CL(16:0/16:0/18:1(9Z)/17:0cycw7c),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22052,CL(16:0/16:0/18:1(9Z)/14:0),,,3.696e-05,0.03696± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22053,CL(16:0/16:0/19:0cycv8c/16:0),,,0.00010425,0.10425± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22054,CL(16:0/16:0/19:0cycv8c/16:1(9Z)),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22055,CL(16:0/16:0/19:0cycv8c/18:1(9Z)),,,4.948e-05,0.04948± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22057,CL(16:0/16:0/19:0cycv8c/17:0cycw7c),,,0.00010726,0.10726± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22058,CL(16:0/16:0/19:0cycv8c/14:0),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22059,CL(16:0/16:0/17:0cycw7c/16:0),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22060,CL(16:0/16:0/17:0cycw7c/16:1(9Z)),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22061,CL(16:0/16:0/17:0cycw7c/18:1(9Z)),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22062,CL(16:0/16:0/17:0cycw7c/19:0cycv8c),,,0.00010726,0.10726± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22063,CL(16:0/16:0/17:0cycw7c/17:0cycw7c),,,8.548e-05,0.08548± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22064,CL(16:0/16:0/17:0cycw7c/14:0),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22066,CL(16:0/16:0/14:0/16:1(9Z)),,,3.935e-05,0.03935± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22067,CL(16:0/16:0/14:0/18:1(9Z)),,,3.696e-05,0.03696± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22068,CL(16:0/16:0/14:0/19:0cycv8c),,,6.756e-05,0.06756± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22069,CL(16:0/16:0/14:0/17:0cycw7c),,,5.9459999999999997e-05,0.05946± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22070,CL(16:0/16:0/14:0/14:0),,,5.822e-05,0.05822± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22076,CL(16:0/16:1(9Z)/16:0/16:1(9Z)),,,4.261e-05,0.04261± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22077,CL(16:0/16:1(9Z)/16:0/18:1(9Z)),,,3.9070000000000004e-05,0.03907± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22078,CL(16:0/16:1(9Z)/16:0/19:0cycv8c),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22079,CL(16:0/16:1(9Z)/16:0/17:0cycw7c),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22080,CL(16:0/16:1(9Z)/16:0/14:0),,,3.935e-05,0.03935± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22081,CL(16:0/16:1(9Z)/16:1(9Z)/16:0),,,4.261e-05,0.04261± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22082,CL(16:0/16:1(9Z)/16:1(9Z)/16:1(9Z)),,,5.732e-05,0.05732± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22083,CL(16:0/16:1(9Z)/16:1(9Z)/18:1(9Z)),,,5.201e-05,0.05201± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22084,CL(16:0/16:1(9Z)/16:1(9Z)/19:0cycv8c),,,3.6429999999999995e-05,0.03643± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22085,CL(16:0/16:1(9Z)/16:1(9Z)/17:0cycw7c),,,3.7789999999999996e-05,0.03779± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22086,CL(16:0/16:1(9Z)/16:1(9Z)/14:0),,,5.028e-05,0.05028± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22087,CL(16:0/16:1(9Z)/18:1(9Z)/16:0),,,3.9070000000000004e-05,0.03907± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22088,CL(16:0/16:1(9Z)/18:1(9Z)/16:1(9Z)),,,5.201e-05,0.05201± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22089,CL(16:0/16:1(9Z)/18:1(9Z)/18:1(9Z)),,,5.242e-05,0.05242± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22093,CL(16:0/16:1(9Z)/19:0cycv8c/16:0),,,4.1439999999999996e-05,0.04144± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22094,CL(16:0/16:1(9Z)/19:0cycv8c/16:1(9Z)),,,3.6429999999999995e-05,0.03643± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22096,CL(16:0/16:1(9Z)/19:0cycv8c/19:0cycv8c),,,6.563e-05,0.06563± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22099,CL(16:0/16:1(9Z)/17:0cycw7c/16:0),,,3.637e-05,0.03637± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22100,CL(16:0/16:1(9Z)/17:0cycw7c/16:1(9Z)),,,3.7789999999999996e-05,0.03779± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
ECMDB22103,CL(16:0/16:1(9Z)/17:0cycw7c/17:0cycw7c),,,3.986e-05,0.03986± 0.0 uM,K12Luria-Bertani (LB) media,PMID:22956318
